p, k, b/c, n, result
0.02,4.0,3.9, 979, 0
0.02,4.18,3.9, 209, 0
0.02,3.66,3.9, 140, 0
0.02,3.78,3.9, 527, 0
0.02,3.86,3.9, 24, 0
0.02,3.8,3.9, 488, 0
0.02,4.24,3.9, 957, 0
0.02,3.9,3.9, 53, 0
0.02,4.0,3.9, 29, 0
0.02,4.1,3.9, 26, 0
0.02,3.8,3.9, 221, 0
0.02,3.98,3.9, 3140, 0
0.02,3.8,3.9, 570, 0
0.02,3.78,3.9, 150, 0
0.02,4.26,3.9, 7642, 100
0.02,3.9,3.9, 75, 0
0.02,3.86,3.9, 69, 0
0.02,4.08,3.9, 54, 0
0.02,3.82,3.9, 116, 0
0.02,3.7,3.9, 201, 0
0.02,4.08,3.9, 1, 0
0.02,4.16,3.9, 1007, 0
0.02,4.22,3.9, 125, 0
0.02,4.1,3.9, 17366, 100
0.02,3.94,3.9, 32, 0
0.02,3.7,3.9, 223, 0
0.02,4.1,3.9, 1068, 0
0.02,4.06,3.9, 216, 0
0.02,3.74,3.9, 62, 0
0.02,3.76,3.9, 197, 0
0.02,4.24,3.9, 118, 0
